"My Wishlists Link","Meine Wunschzettel-Link"
"Name","Name"
"Note: The number of multiple wishlists should be equal or more than 2.","Anmerkung: Die Anzahl der mehrfachen Wunschzettel sollten gleich oder mehr als 2 sein."
"Number of Multiple Wishlists","Anzahl an mehrfachen Wunschzetteln"
"Only %d wishlists can be created.","Es können nur %d Wunschzettel angelegt werden."
"Owner","Besitzer"
"Owner Email","Besitzer-E-Mail"
"Please enter at least 2 letters of the first name.","Bitte geben Sie mindestens 2 Buchstaben des Vornamens ein."
"Please enter at least 2 letters of the last name.","Bitte geben Sie mindestens 2 Buchstaben des Nachnamens ein."
"Please enter at least 2 letters.","Bitte geben Sie mindestens 2 Buchstaben ein."
"Please input a valid email address.","Bitte geben Sie eine gültige E-Mail-Adresse an."
"Please specify correct search options.","Bitte legen Sie korrekte Suchoptionen fest."
"Price","Preis"
"Private","Privat"
"Product Info","Produktinformationen"
"Product Name","Produktbezeichnung"
"Product SKU","Produkt-SKU"
"Provide wishlist name","Namen des Wunschzettels angeben"
"Public","Öffentlich"
"Qty","Menge"
"Qty available in store","Stk im Lager verfügbar"
"Qty in wishlist","Stk auf Wunschzettel"
"Quick Search Form Types","Formulartypen für schnelle Suche"
"RSS Feed","RSS Feed"
"Reports","Berichte"
"Save","Speichern"
"Search","Suche"
"Search By","Suche anhand von"
"Search Options","Suchoptionen"
"Search Results","Suchergebnisse"
"Select Search Type","Sucheinstellung auswählen"
"Select items to copy","Artikel zum Kopieren auswählen"
"Select items to move","Artikel zum Verschieben auswählen"
"Template","Vorlage"
"The wishlist is not assigned to your account and cannot be edited ","Der Wunschzettel gehört nicht zu Ihrem Konto und kann nicht verändert werden"
"This wishlist is private. Only you can view this wishlist.","Diese Wunschliste ist privat. Nur Sie sehen diese Wunschliste."
"This wishlist is publicly visible.","Diese Wunschliste ist öffentlich sichtbar."
"Unit Price","Stückpreis"
"Updated at","Aktualisiert um"
"View","Ansicht"
"Wanted Qty","Gewünschte Stk"
"Wishlist ""%s"" has been deleted.","Wunschzettel ""%s"" wurde gelöscht."
"Wishlist ""%s"" was successfully saved","Wunschzettel ""%s"" wurde erfolgreich gespeichert"
"Wishlist Info","Wunschzettelinformationen"
"Wishlist Items","Artikel des Wunschzettels"
"Wishlist Name","Name des Wunschzettels"
"Wishlist Owner Email Search","Suche nach E-Mail der Wunschzettelbesitzer"
"Wishlist Owner Name Search","Suche nach Namen der Wunschzettelbesitzer"
"Wishlist Search","Wunschzettelsuche"
"Wishlist Search Description","Wunschzettelsuchbeschreibung"
"Wishlist Search Template","Vorlage für Wunschzettelsuche"
"Wishlist Status","Wunschzettelstatus"
"Wishlist name","Name des Wunschzettels"
"Wishlist:","Wunschzettel:"
"You are about to delete your wish list.\nThis action cannot be undone.\nDo you want to proceed?","Sie sind dabei, Ihren Wunschzettel zu löschen.\nDieser Schritt kann nicht rückgängig gemacht werden.\nMöchten Sie fortfahren?"
"You must select items to add to cart","Sie müssen Artikel auswählen, um diese zum Einkaufswagen hinzuzufügen."
"Your search returned no results.","Ihre Suche lieferte keine Ergebnisse."
