"Last Name","Nom de famille"
"Log in to edit wishlists.","Connectez-vous pour modifier vos listes de favoris."
"Make This Wishlist Public","Rendre cette liste de souhaits publique."
"Move To Wishlist","Déplacer vers liste de favoris"
"Move To:","Déplacer vers:"
"Move to Wishlist","Déplacer vers liste de favoris"
"Move to:","Déplacer vers :"
"My Wishlists","Mes listes de favoris"
"My Wishlists (%d item)","Mes favoris (%d objet)"
"My Wishlists (%d items)","Mes favoris (%d objets)"
"My Wishlists <small>(%d)</small>","Mes favoris <small>(%d)</small>"
"My Wishlists Link","Lien vers mes favoris"
"Name","Nom"
"Note: The number of multiple wishlists should be equal or more than 2.","Remarque: Le nombre de listes de favoris multiples doit être égal ou supérieur à 2."
"Number of Multiple Wishlists","Nombre de listes de favoris multiples"
"Only %d wishlists can be created.","Seules %d listes de favoris peuvent être crées"
"Owner","Propriétaire"
"Owner Email","Email du propriétaire"
"Please enter at least 2 letters of the first name.","Veuillez entrer au moins 2 lettres du prénom."
"Please enter at least 2 letters of the last name.","Veuillez entrer au moins 2 lettres du nom de famille."
"Please enter at least 2 letters.","Veuillez entrer au moins 2 lettres."
"Please input a valid email address.","Veuillez entrer une adresse email valide."
"Please specify correct search options.","Veuillez spécifier des options de recherche correctes."
"Price","Prix"
"Private","Privé"
"Product Info","Info produit"
"Product Name","Nom du produit"
"Product SKU","Référence produit"
"Provide wishlist name","Donnez le nom de la liste de favoris"
"Public","Public"
"Qty","Qté"
"Qty available in store","Qté disponible en magasin"
"Qty in wishlist","Qté dans la liste de favoris"
"Quick Search Form Types","Recherche rapide des types de formulaires"
"RSS Feed","Flux RSS"
"Reports","Reporter"
"Save","Enregistrer"
"Search","Chercher"
"Search By","Chercher par"
"Search Options","Options de recherche"
"Search Results","Résultats de la recherche"
"Select Search Type","Sélectionner le type de recherche"
"Select items to copy","Sélectionner les articles à copier"
"Select items to move","Sélectionner les articles à déplacer"
"Template","Formulaire"
"The wishlist is not assigned to your account and cannot be edited ","La liste de favoris n'est pas assignée à votre compte et ne peut pas être modifiée"
"This wishlist is private. Only you can view this wishlist.","Cette liste de souhaits est privée. Vous seul pouvez la voir."
"This wishlist is publicly visible.","Cette liste de souhaits est publique."
"Unit Price","Prix à l'Unité"
"Updated at","Mis à jour le"
"View","Vue"
"Wanted Qty","Qté souhaitée"
"Wishlist ""%s"" has been deleted.","La liste de favoris ""%s"" a été effacée."
"Wishlist ""%s"" was successfully saved","La liste de favoris ""%s"" a été sauvegardée avec succès"
"Wishlist Info","Info de la liste de favoris"
"Wishlist Items","Articles de la liste de favoris"
"Wishlist Name","Nom de la liste de favoris"
"Wishlist Owner Email Search","Recherche d'email des propriétaire de liste d'envies"
"Wishlist Owner Name Search","Recherche de nom de propriétaire de liste de favoris"
"Wishlist Search","Recherche de listes de favoris"
"Wishlist Search Description","Description de recherche de liste de favoris"
"Wishlist Search Template","Modèle de recherche de liste de favoris"
"Wishlist Status","Statut de la liste de favoris"
"Wishlist name","Nom de la liste de favoris"
"Wishlist:","Liste de favoris:"
"You are about to delete your wish list.\nThis action cannot be undone.\nDo you want to proceed?","Vous êtes sur le point d'effacer votre liste de favoris.\nCette action ne peut être annulée.\nSouhaitez-vous poursuivre?"
"You must select items to add to cart","Vous devez sélectionner des objets à ajouter à votre panier"
"Your search returned no results.","Votre recherche n'a donné aucun résultat."
